Date Time, Water Temperature, X, N, R 
2018-06-12 00:00,28.9,0,0,0
2018-06-12 00:06,28.9,0,0,0
2018-06-12 00:12,28.9,0,0,0
2018-06-12 00:18,28.9,0,0,0
2018-06-12 00:24,28.9,0,0,0
2018-06-12 00:30,28.9,0,0,0
2018-06-12 00:36,28.9,0,0,0
2018-06-12 00:42,28.9,0,0,0
2018-06-12 00:48,28.9,0,0,0
2018-06-12 00:54,28.9,0,0,0
2018-06-12 01:00,28.9,0,0,0
2018-06-12 01:06,29.0,0,0,0
2018-06-12 01:12,29.0,0,0,0
2018-06-12 01:18,29.0,0,0,0
2018-06-12 01:24,29.0,0,0,0
2018-06-12 01:30,29.0,0,0,0
2018-06-12 01:36,29.0,0,0,0
2018-06-12 01:42,29.0,0,0,0
2018-06-12 01:48,29.0,0,0,0
2018-06-12 01:54,29.0,0,0,0
2018-06-12 02:00,29.0,0,0,0
2018-06-12 02:06,29.0,0,0,0
2018-06-12 02:12,29.0,0,0,0
2018-06-12 02:18,29.0,0,0,0
2018-06-12 02:24,29.0,0,0,0
2018-06-12 02:30,29.0,0,0,0
2018-06-12 02:36,29.0,0,0,0
2018-06-12 02:42,29.0,0,0,0
2018-06-12 02:48,29.1,0,0,0
2018-06-12 02:54,29.1,0,0,0
2018-06-12 03:00,29.1,0,0,0
2018-06-12 03:06,29.1,0,0,0
2018-06-12 03:12,29.1,0,0,0
2018-06-12 03:18,29.1,0,0,0
2018-06-12 03:24,29.1,0,0,0
2018-06-12 03:30,29.0,0,0,0
2018-06-12 03:36,29.1,0,0,0
2018-06-12 03:42,29.1,0,0,0
2018-06-12 03:48,29.1,0,0,0
2018-06-12 03:54,29.1,0,0,0
2018-06-12 04:00,29.1,0,0,0
2018-06-12 04:06,29.1,0,0,0
2018-06-12 04:12,29.1,0,0,0
2018-06-12 04:18,29.1,0,0,0
2018-06-12 04:24,29.1,0,0,0
2018-06-12 04:30,29.1,0,0,0
2018-06-12 04:36,29.1,0,0,0
2018-06-12 04:42,29.1,0,0,0
2018-06-12 04:48,29.1,0,0,0
2018-06-12 04:54,29.1,0,0,0
2018-06-12 05:00,29.1,0,0,0
2018-06-12 05:06,29.1,0,0,0
2018-06-12 05:12,29.1,0,0,0
2018-06-12 05:18,29.1,0,0,0
2018-06-12 05:24,29.1,0,0,0
2018-06-12 05:30,29.1,0,0,0
2018-06-12 05:36,29.1,0,0,0
2018-06-12 05:42,29.1,0,0,0
2018-06-12 05:48,29.1,0,0,0
2018-06-12 05:54,29.1,0,0,0
2018-06-12 06:00,29.1,0,0,0
2018-06-12 06:06,29.1,0,0,0
2018-06-12 06:12,29.1,0,0,0
2018-06-12 06:18,29.1,0,0,0
2018-06-12 06:24,29.1,0,0,0
2018-06-12 06:30,29.1,0,0,0
2018-06-12 06:36,29.1,0,0,0
2018-06-12 06:42,29.1,0,0,0
2018-06-12 06:48,29.1,0,0,0
2018-06-12 06:54,29.1,0,0,0
2018-06-12 07:00,29.1,0,0,0
2018-06-12 07:06,29.0,0,0,0
2018-06-12 07:12,29.0,0,0,0
2018-06-12 07:18,29.0,0,0,0
2018-06-12 07:24,29.0,0,0,0
2018-06-12 07:30,29.0,0,0,0
2018-06-12 07:36,29.0,0,0,0
2018-06-12 07:42,29.0,0,0,0
2018-06-12 07:48,29.0,0,0,0
2018-06-12 07:54,28.9,0,0,0
2018-06-12 08:00,28.9,0,0,0
2018-06-12 08:06,28.9,0,0,0
2018-06-12 08:12,28.9,0,0,0
2018-06-12 08:18,28.9,0,0,0
2018-06-12 08:24,28.9,0,0,0
2018-06-12 08:30,28.9,0,0,0
2018-06-12 08:36,28.9,0,0,0
2018-06-12 08:42,28.9,0,0,0
2018-06-12 08:48,28.9,0,0,0
2018-06-12 08:54,28.9,0,0,0
2018-06-12 09:00,28.8,0,0,0
2018-06-12 09:06,28.8,0,0,0
2018-06-12 09:12,28.8,0,0,0
2018-06-12 09:18,28.8,0,0,0
2018-06-12 09:24,28.8,0,0,0
2018-06-12 09:30,28.8,0,0,0
2018-06-12 09:36,28.8,0,0,0
2018-06-12 09:42,28.8,0,0,0
2018-06-12 09:48,28.8,0,0,0
2018-06-12 09:54,28.8,0,0,0
2018-06-12 10:00,28.7,0,0,0
2018-06-12 10:06,28.7,0,0,0
2018-06-12 10:12,28.7,0,0,0
2018-06-12 10:18,28.7,0,0,0
2018-06-12 10:24,28.7,0,0,0
2018-06-12 10:30,28.7,0,0,0
2018-06-12 10:36,28.7,0,0,0
2018-06-12 10:42,28.7,0,0,0
2018-06-12 10:48,28.7,0,0,0
2018-06-12 10:54,28.6,0,0,0
2018-06-12 11:00,28.6,0,0,0
2018-06-12 11:06,28.6,0,0,0
2018-06-12 11:12,28.6,0,0,0
2018-06-12 11:18,28.6,0,0,0
2018-06-12 11:24,28.6,0,0,0
2018-06-12 11:30,28.6,0,0,0
2018-06-12 11:36,28.6,0,0,0
2018-06-12 11:42,28.6,0,0,0
2018-06-12 11:48,28.6,0,0,0
2018-06-12 11:54,28.6,0,0,0
2018-06-12 12:00,28.6,0,0,0
2018-06-12 12:06,28.6,0,0,0
2018-06-12 12:12,28.6,0,0,0
2018-06-12 12:18,28.6,0,0,0
2018-06-12 12:24,28.6,0,0,0
2018-06-12 12:30,28.6,0,0,0
2018-06-12 12:36,28.6,0,0,0
2018-06-12 12:42,28.6,0,0,0
2018-06-12 12:48,28.6,0,0,0
2018-06-12 12:54,28.6,0,0,0
2018-06-12 13:00,28.6,0,0,0
2018-06-12 13:06,28.6,0,0,0
2018-06-12 13:12,28.6,0,0,0
2018-06-12 13:18,28.6,0,0,0
2018-06-12 13:24,28.7,0,0,0
2018-06-12 13:30,28.7,0,0,0
2018-06-12 13:36,28.7,0,0,0
2018-06-12 13:42,28.7,0,0,0
2018-06-12 13:48,28.7,0,0,0
2018-06-12 13:54,28.7,0,0,0
2018-06-12 14:00,28.7,0,0,0
2018-06-12 14:06,28.7,0,0,0
2018-06-12 14:12,28.7,0,0,0
2018-06-12 14:18,28.7,0,0,0
2018-06-12 14:24,28.7,0,0,0
2018-06-12 14:30,28.7,0,0,0
2018-06-12 14:36,28.7,0,0,0
2018-06-12 14:42,28.7,0,0,0
2018-06-12 14:48,28.7,0,0,0
2018-06-12 14:54,28.7,0,0,0
2018-06-12 15:00,28.7,0,0,0
2018-06-12 15:06,28.7,0,0,0
2018-06-12 15:12,28.7,0,0,0
2018-06-12 15:18,28.7,0,0,0
2018-06-12 15:24,28.7,0,0,0
2018-06-12 15:30,28.7,0,0,0
2018-06-12 15:36,28.7,0,0,0
2018-06-12 15:42,28.7,0,0,0
2018-06-12 15:48,28.8,0,0,0
2018-06-12 15:54,28.8,0,0,0
2018-06-12 16:00,28.8,0,0,0
2018-06-12 16:06,28.8,0,0,0
2018-06-12 16:12,28.8,0,0,0
2018-06-12 16:18,28.8,0,0,0
2018-06-12 16:24,28.8,0,0,0
2018-06-12 16:30,28.8,0,0,0
2018-06-12 16:36,28.8,0,0,0
2018-06-12 16:42,28.8,0,0,0
2018-06-12 16:48,28.8,0,0,0
2018-06-12 16:54,28.9,0,0,0
2018-06-12 17:00,28.9,0,0,0
2018-06-12 17:06,28.9,0,0,0
2018-06-12 17:12,28.9,0,0,0
2018-06-12 17:18,28.9,0,0,0
2018-06-12 17:24,28.9,0,0,0
2018-06-12 17:30,28.9,0,0,0
2018-06-12 17:36,29.0,0,0,0
2018-06-12 17:42,29.0,0,0,0
2018-06-12 17:48,29.0,0,0,0
2018-06-12 17:54,29.0,0,0,0
2018-06-12 18:00,29.0,0,0,0
2018-06-12 18:06,29.0,0,0,0
2018-06-12 18:12,29.0,0,0,0
2018-06-12 18:18,29.0,0,0,0
2018-06-12 18:24,29.0,0,0,0
2018-06-12 18:30,29.1,0,0,0
2018-06-12 18:36,29.1,0,0,0
2018-06-12 18:42,29.1,0,0,0
2018-06-12 18:48,29.2,0,0,0
2018-06-12 18:54,29.2,0,0,0
2018-06-12 19:00,29.2,0,0,0
2018-06-12 19:06,29.2,0,0,0
2018-06-12 19:12,29.2,0,0,0
2018-06-12 19:18,29.2,0,0,0
2018-06-12 19:24,29.2,0,0,0
2018-06-12 19:30,29.2,0,0,0
2018-06-12 19:36,29.2,0,0,0
2018-06-12 19:42,29.2,0,0,0
2018-06-12 19:48,29.2,0,0,0
2018-06-12 19:54,29.2,0,0,0
2018-06-12 20:00,29.2,0,0,0
2018-06-12 20:06,29.3,0,0,0
2018-06-12 20:12,29.3,0,0,0
2018-06-12 20:18,29.3,0,0,0
2018-06-12 20:24,29.3,0,0,0
2018-06-12 20:30,29.3,0,0,0
2018-06-12 20:36,29.3,0,0,0
2018-06-12 20:42,29.3,0,0,0
2018-06-12 20:48,29.3,0,0,0
2018-06-12 20:54,29.3,0,0,0
2018-06-12 21:00,29.3,0,0,0
2018-06-12 21:06,29.4,0,0,0
2018-06-12 21:12,29.4,0,0,0
2018-06-12 21:18,29.4,0,0,0
2018-06-12 21:24,29.4,0,0,0
2018-06-12 21:30,29.4,0,0,0
2018-06-12 21:36,29.4,0,0,0
2018-06-12 21:42,29.5,0,0,0
2018-06-12 21:48,29.5,0,0,0
2018-06-12 21:54,29.4,0,0,0
2018-06-12 22:00,29.4,0,0,0
2018-06-12 22:06,29.4,0,0,0
2018-06-12 22:12,29.4,0,0,0
2018-06-12 22:18,29.4,0,0,0
2018-06-12 22:24,29.4,0,0,0
2018-06-12 22:30,29.4,0,0,0
2018-06-12 22:36,29.4,0,0,0
2018-06-12 22:42,29.4,0,0,0
2018-06-12 22:48,29.4,0,0,0
2018-06-12 22:54,29.4,0,0,0
2018-06-12 23:00,29.4,0,0,0
2018-06-12 23:06,29.4,0,0,0
2018-06-12 23:12,29.4,0,0,0
2018-06-12 23:18,29.4,0,0,0
2018-06-12 23:24,29.4,0,0,0
2018-06-12 23:30,29.4,0,0,0
2018-06-12 23:36,29.4,0,0,0
2018-06-12 23:42,29.4,0,0,0
2018-06-12 23:48,29.4,0,0,0
2018-06-12 23:54,29.3,0,0,0
2018-06-13 00:00,29.3,0,0,0
2018-06-13 00:06,29.3,0,0,0
2018-06-13 00:12,29.3,0,0,0
2018-06-13 00:18,29.2,0,0,0
2018-06-13 00:24,29.2,0,0,0
2018-06-13 00:30,29.2,0,0,0
2018-06-13 00:36,29.1,0,0,0
2018-06-13 00:42,29.1,0,0,0
2018-06-13 00:48,29.1,0,0,0
2018-06-13 00:54,29.1,0,0,0
2018-06-13 01:00,29.0,0,0,0
2018-06-13 01:06,29.0,0,0,0
2018-06-13 01:12,29.0,0,0,0
2018-06-13 01:18,29.0,0,0,0
2018-06-13 01:24,29.0,0,0,0
2018-06-13 01:30,29.0,0,0,0
2018-06-13 01:36,29.0,0,0,0
2018-06-13 01:42,28.9,0,0,0
2018-06-13 01:48,28.9,0,0,0
2018-06-13 01:54,29.0,0,0,0
2018-06-13 02:00,29.0,0,0,0
2018-06-13 02:06,29.1,0,0,0
2018-06-13 02:12,29.1,0,0,0
2018-06-13 02:18,29.1,0,0,0
2018-06-13 02:24,29.1,0,0,0
2018-06-13 02:30,29.1,0,0,0
2018-06-13 02:36,29.1,0,0,0
2018-06-13 02:42,29.1,0,0,0
2018-06-13 02:48,29.1,0,0,0
2018-06-13 02:54,29.1,0,0,0
2018-06-13 03:00,29.1,0,0,0
2018-06-13 03:06,29.1,0,0,0
2018-06-13 03:12,29.1,0,0,0
2018-06-13 03:18,29.2,0,0,0
2018-06-13 03:24,29.2,0,0,0
2018-06-13 03:30,29.2,0,0,0
2018-06-13 03:36,29.2,0,0,0
2018-06-13 03:42,29.2,0,0,0
2018-06-13 03:48,29.2,0,0,0
2018-06-13 03:54,29.2,0,0,0
2018-06-13 04:00,29.2,0,0,0
2018-06-13 04:06,29.2,0,0,0
2018-06-13 04:12,29.2,0,0,0
2018-06-13 04:18,29.2,0,0,0
2018-06-13 04:24,29.2,0,0,0
2018-06-13 04:30,29.2,0,0,0
2018-06-13 04:36,29.2,0,0,0
2018-06-13 04:42,29.2,0,0,0
2018-06-13 04:48,29.2,0,0,0
2018-06-13 04:54,29.2,0,0,0
2018-06-13 05:00,29.2,0,0,0
2018-06-13 05:06,29.2,0,0,0
2018-06-13 05:12,29.2,0,0,0
2018-06-13 05:18,29.2,0,0,0
2018-06-13 05:24,29.2,0,0,0
2018-06-13 05:30,29.2,0,0,0
2018-06-13 05:36,29.2,0,0,0
2018-06-13 05:42,29.2,0,0,0
2018-06-13 05:48,29.2,0,0,0
2018-06-13 05:54,29.2,0,0,0
2018-06-13 06:00,29.2,0,0,0
2018-06-13 06:06,29.2,0,0,0
2018-06-13 06:12,29.2,0,0,0
2018-06-13 06:18,29.2,0,0,0
2018-06-13 06:24,29.2,0,0,0
2018-06-13 06:30,29.2,0,0,0
2018-06-13 06:36,29.2,0,0,0
2018-06-13 06:42,29.2,0,0,0
2018-06-13 06:48,29.2,0,0,0
2018-06-13 06:54,29.2,0,0,0
2018-06-13 07:00,29.2,0,0,0
2018-06-13 07:06,29.2,0,0,0
2018-06-13 07:12,29.2,0,0,0
2018-06-13 07:18,29.2,0,0,0
2018-06-13 07:24,29.2,0,0,0
2018-06-13 07:30,29.2,0,0,0
2018-06-13 07:36,29.2,0,0,0
2018-06-13 07:42,29.2,0,0,0
2018-06-13 07:48,29.2,0,0,0
2018-06-13 07:54,29.2,0,0,0
2018-06-13 08:00,29.2,0,0,0
2018-06-13 08:06,29.1,0,0,0
2018-06-13 08:12,29.1,0,0,0
2018-06-13 08:18,29.1,0,0,0
2018-06-13 08:24,29.1,0,0,0
2018-06-13 08:30,29.1,0,0,0
2018-06-13 08:36,29.1,0,0,0
2018-06-13 08:42,29.1,0,0,0
2018-06-13 08:48,29.1,0,0,0
2018-06-13 08:54,29.1,0,0,0
2018-06-13 09:00,29.1,0,0,0
2018-06-13 09:06,29.1,0,0,0
2018-06-13 09:12,29.1,0,0,0
2018-06-13 09:18,29.0,0,0,0
2018-06-13 09:24,29.0,0,0,0
2018-06-13 09:30,29.0,0,0,0
2018-06-13 09:36,29.0,0,0,0
2018-06-13 09:42,29.0,0,0,0
2018-06-13 09:48,29.0,0,0,0
2018-06-13 09:54,28.9,0,0,0
2018-06-13 10:00,28.9,0,0,0
2018-06-13 10:06,28.9,0,0,0
2018-06-13 10:12,28.9,0,0,0
2018-06-13 10:18,28.9,0,0,0
2018-06-13 10:24,28.9,0,0,0
2018-06-13 10:30,28.9,0,0,0
2018-06-13 10:36,28.9,0,0,0
2018-06-13 10:42,28.9,0,0,0
2018-06-13 10:48,28.8,0,0,0
2018-06-13 10:54,28.8,0,0,0
2018-06-13 11:00,28.8,0,0,0
2018-06-13 11:06,28.8,0,0,0
2018-06-13 11:12,28.7,0,0,0
2018-06-13 11:18,28.7,0,0,0
2018-06-13 11:24,28.7,0,0,0
2018-06-13 11:30,28.7,0,0,0
2018-06-13 11:36,28.7,0,0,0
2018-06-13 11:42,28.7,0,0,0
2018-06-13 11:48,28.7,0,0,0
2018-06-13 11:54,28.7,0,0,0
2018-06-13 12:00,28.7,0,0,0
2018-06-13 12:06,28.7,0,0,0
2018-06-13 12:12,28.7,0,0,0
2018-06-13 12:18,28.7,0,0,0
2018-06-13 12:24,28.7,0,0,0
2018-06-13 12:30,28.7,0,0,0
2018-06-13 12:36,28.7,0,0,0
2018-06-13 12:42,28.7,0,0,0
2018-06-13 12:48,28.7,0,0,0
2018-06-13 12:54,28.7,0,0,0
2018-06-13 13:00,28.7,0,0,0
2018-06-13 13:06,28.7,0,0,0
2018-06-13 13:12,28.7,0,0,0
2018-06-13 13:18,28.7,0,0,0
2018-06-13 13:24,28.7,0,0,0
2018-06-13 13:30,28.7,0,0,0
2018-06-13 13:36,28.7,0,0,0
2018-06-13 13:42,28.7,0,0,0
2018-06-13 13:48,28.7,0,0,0
2018-06-13 13:54,28.7,0,0,0
2018-06-13 14:00,28.7,0,0,0
2018-06-13 14:06,28.7,0,0,0
2018-06-13 14:12,28.7,0,0,0
2018-06-13 14:18,28.7,0,0,0
2018-06-13 14:24,28.7,0,0,0
2018-06-13 14:30,28.7,0,0,0
2018-06-13 14:36,28.7,0,0,0
2018-06-13 14:42,28.7,0,0,0
2018-06-13 14:48,28.7,0,0,0
2018-06-13 14:54,28.7,0,0,0
2018-06-13 15:00,28.7,0,0,0
2018-06-13 15:06,28.7,0,0,0
2018-06-13 15:12,28.7,0,0,0
2018-06-13 15:18,28.7,0,0,0
2018-06-13 15:24,28.7,0,0,0
2018-06-13 15:30,28.7,0,0,0
2018-06-13 15:36,28.8,0,0,0
2018-06-13 15:42,28.8,0,0,0
2018-06-13 15:48,28.8,0,0,0
2018-06-13 15:54,28.8,0,0,0
2018-06-13 16:00,28.8,0,0,0
2018-06-13 16:06,28.8,0,0,0
2018-06-13 16:12,28.8,0,0,0
2018-06-13 16:18,28.8,0,0,0
2018-06-13 16:24,28.8,0,0,0
2018-06-13 16:30,28.8,0,0,0
2018-06-13 16:36,28.9,0,0,0
2018-06-13 16:42,28.9,0,0,0
2018-06-13 16:48,28.9,0,0,0
2018-06-13 16:54,28.9,0,0,0
2018-06-13 17:00,29.0,0,0,0
2018-06-13 17:06,29.0,0,0,0
2018-06-13 17:12,29.0,0,0,0
2018-06-13 17:18,28.9,0,0,0
2018-06-13 17:24,28.9,0,0,0
2018-06-13 17:30,28.9,0,0,0
2018-06-13 17:36,28.9,0,0,0
2018-06-13 17:42,28.9,0,0,0
2018-06-13 17:48,28.9,0,0,0
2018-06-13 17:54,28.9,0,0,0
2018-06-13 18:00,29.0,0,0,0
2018-06-13 18:06,29.0,0,0,0
2018-06-13 18:12,29.0,0,0,0
2018-06-13 18:18,29.0,0,0,0
2018-06-13 18:24,29.0,0,0,0
2018-06-13 18:30,29.0,0,0,0
2018-06-13 18:36,29.0,0,0,0
2018-06-13 18:42,29.0,0,0,0
2018-06-13 18:48,29.0,0,0,0
2018-06-13 18:54,29.0,0,0,0
2018-06-13 19:00,29.0,0,0,0
2018-06-13 19:06,29.0,0,0,0
2018-06-13 19:12,29.0,0,0,0
2018-06-13 19:18,29.0,0,0,0
2018-06-13 19:24,29.1,0,0,0
2018-06-13 19:30,29.1,0,0,0
2018-06-13 19:36,29.1,0,0,0
2018-06-13 19:42,29.1,0,0,0
2018-06-13 19:48,29.1,0,0,0
2018-06-13 19:54,29.2,0,0,0
2018-06-13 20:00,29.2,0,0,0
2018-06-13 20:06,29.2,0,0,0
2018-06-13 20:12,29.2,0,0,0
2018-06-13 20:18,29.2,0,0,0
2018-06-13 20:24,29.3,0,0,0
2018-06-13 20:30,29.3,0,0,0
2018-06-13 20:36,29.3,0,0,0
2018-06-13 20:42,29.3,0,0,0
2018-06-13 20:48,29.3,0,0,0
2018-06-13 20:54,29.3,0,0,0
2018-06-13 21:00,29.3,0,0,0
2018-06-13 21:06,29.3,0,0,0
2018-06-13 21:12,29.4,0,0,0
2018-06-13 21:18,29.4,0,0,0
2018-06-13 21:24,29.4,0,0,0
2018-06-13 21:30,29.4,0,0,0
2018-06-13 21:36,29.4,0,0,0
2018-06-13 21:42,29.4,0,0,0
2018-06-13 21:48,29.4,0,0,0
2018-06-13 21:54,29.4,0,0,0
2018-06-13 22:00,29.5,0,0,0
2018-06-13 22:06,29.5,0,0,0
2018-06-13 22:12,29.5,0,0,0
2018-06-13 22:18,29.5,0,0,0
2018-06-13 22:24,29.5,0,0,0
2018-06-13 22:30,29.6,0,0,0
2018-06-13 22:36,29.6,0,0,0
2018-06-13 22:42,29.6,0,0,0
2018-06-13 22:48,29.6,0,0,0
2018-06-13 22:54,29.5,0,0,0
2018-06-13 23:00,29.4,0,0,0
2018-06-13 23:06,29.4,0,0,0
2018-06-13 23:12,29.3,0,0,0
2018-06-13 23:18,29.3,0,0,0
2018-06-13 23:24,29.3,0,0,0
2018-06-13 23:30,29.3,0,0,0
2018-06-13 23:36,29.3,0,0,0
2018-06-13 23:42,29.3,0,0,0
2018-06-13 23:48,29.2,0,0,0
2018-06-13 23:54,29.2,0,0,0
2018-06-14 00:00,29.2,0,0,0
2018-06-14 00:06,29.2,0,0,0
2018-06-14 00:12,29.2,0,0,0
2018-06-14 00:18,29.1,0,0,0
2018-06-14 00:24,29.1,0,0,0
2018-06-14 00:30,29.1,0,0,0
2018-06-14 00:36,29.1,0,0,0
2018-06-14 00:42,29.1,0,0,0
2018-06-14 00:48,29.0,0,0,0
2018-06-14 00:54,29.0,0,0,0
2018-06-14 01:00,29.0,0,0,0
2018-06-14 01:06,29.0,0,0,0
2018-06-14 01:12,29.0,0,0,0
2018-06-14 01:18,29.0,0,0,0
2018-06-14 01:24,29.0,0,0,0
2018-06-14 01:30,29.0,0,0,0
2018-06-14 01:36,29.0,0,0,0
2018-06-14 01:42,29.0,0,0,0
2018-06-14 01:48,29.0,0,0,0
2018-06-14 01:54,29.0,0,0,0
2018-06-14 02:00,29.0,0,0,0
2018-06-14 02:06,29.0,0,0,0
2018-06-14 02:12,29.0,0,0,0
2018-06-14 02:18,29.0,0,0,0
2018-06-14 02:24,29.0,0,0,0
2018-06-14 02:30,29.0,0,0,0
2018-06-14 02:36,28.9,0,0,0
2018-06-14 02:42,29.0,0,0,0
2018-06-14 02:48,29.0,0,0,0
2018-06-14 02:54,29.0,0,0,0
2018-06-14 03:00,29.1,0,0,0
2018-06-14 03:06,29.0,0,0,0
2018-06-14 03:12,29.0,0,0,0
2018-06-14 03:18,29.0,0,0,0
2018-06-14 03:24,29.0,0,0,0
2018-06-14 03:30,29.0,0,0,0
2018-06-14 03:36,29.0,0,0,0
2018-06-14 03:42,29.0,0,0,0
2018-06-14 03:48,29.0,0,0,0
2018-06-14 03:54,29.0,0,0,0
2018-06-14 04:00,29.0,0,0,0
2018-06-14 04:06,29.0,0,0,0
2018-06-14 04:12,29.0,0,0,0
2018-06-14 04:18,29.0,0,0,0
2018-06-14 04:24,29.1,0,0,0
2018-06-14 04:30,29.1,0,0,0
2018-06-14 04:36,29.1,0,0,0
2018-06-14 04:42,29.1,0,0,0
2018-06-14 04:48,29.1,0,0,0
2018-06-14 04:54,29.1,0,0,0
2018-06-14 05:00,29.1,0,0,0
2018-06-14 05:06,29.1,0,0,0
2018-06-14 05:12,29.1,0,0,0
2018-06-14 05:18,29.1,0,0,0
2018-06-14 05:24,29.1,0,0,0
2018-06-14 05:30,29.1,0,0,0
2018-06-14 05:36,29.1,0,0,0
2018-06-14 05:42,29.1,0,0,0
2018-06-14 05:48,29.1,0,0,0
2018-06-14 05:54,29.1,0,0,0
2018-06-14 06:00,29.1,0,0,0
2018-06-14 06:06,29.1,0,0,0
2018-06-14 06:12,29.1,0,0,0
2018-06-14 06:18,29.1,0,0,0
2018-06-14 06:24,29.1,0,0,0
2018-06-14 06:30,29.1,0,0,0
2018-06-14 06:36,29.1,0,0,0
2018-06-14 06:42,29.1,0,0,0
2018-06-14 06:48,29.1,0,0,0
2018-06-14 06:54,29.1,0,0,0
2018-06-14 07:00,29.1,0,0,0
2018-06-14 07:06,29.1,0,0,0
2018-06-14 07:12,29.1,0,0,0
2018-06-14 07:18,29.1,0,0,0
2018-06-14 07:24,29.1,0,0,0
2018-06-14 07:30,29.1,0,0,0
2018-06-14 07:36,29.1,0,0,0
2018-06-14 07:42,29.1,0,0,0
2018-06-14 07:48,29.1,0,0,0
2018-06-14 07:54,29.1,0,0,0
2018-06-14 08:00,29.1,0,0,0
2018-06-14 08:06,29.1,0,0,0
2018-06-14 08:12,29.1,0,0,0
2018-06-14 08:18,29.1,0,0,0
2018-06-14 08:24,29.1,0,0,0
2018-06-14 08:30,29.1,0,0,0
2018-06-14 08:36,29.1,0,0,0
2018-06-14 08:42,29.1,0,0,0
2018-06-14 08:48,29.1,0,0,0
2018-06-14 08:54,29.1,0,0,0
2018-06-14 09:00,29.0,0,0,0
2018-06-14 09:06,29.0,0,0,0
2018-06-14 09:12,29.0,0,0,0
2018-06-14 09:18,29.0,0,0,0
2018-06-14 09:24,29.0,0,0,0
2018-06-14 09:30,29.0,0,0,0
2018-06-14 09:36,29.0,0,0,0
2018-06-14 09:42,29.0,0,0,0
2018-06-14 09:48,29.0,0,0,0
2018-06-14 09:54,29.0,0,0,0
2018-06-14 10:00,29.0,0,0,0
2018-06-14 10:06,29.0,0,0,0
2018-06-14 10:12,28.9,0,0,0
2018-06-14 10:18,28.9,0,0,0
2018-06-14 10:24,28.9,0,0,0
2018-06-14 10:30,28.9,0,0,0
2018-06-14 10:36,28.9,0,0,0
2018-06-14 10:42,28.9,0,0,0
2018-06-14 10:48,28.8,0,0,0
2018-06-14 10:54,28.8,0,0,0
2018-06-14 11:00,28.8,0,0,0
2018-06-14 11:06,28.8,0,0,0
2018-06-14 11:12,28.8,0,0,0
2018-06-14 11:18,28.8,0,0,0
2018-06-14 11:24,28.8,0,0,0
2018-06-14 11:30,28.8,0,0,0
2018-06-14 11:36,28.8,0,0,0
2018-06-14 11:42,28.7,0,0,0
2018-06-14 11:48,28.7,0,0,0
2018-06-14 11:54,28.7,0,0,0
2018-06-14 12:00,28.7,0,0,0
2018-06-14 12:06,28.7,0,0,0
2018-06-14 12:12,28.7,0,0,0
2018-06-14 12:18,28.7,0,0,0
2018-06-14 12:24,28.7,0,0,0
2018-06-14 12:30,28.7,0,0,0
2018-06-14 12:36,28.7,0,0,0
2018-06-14 12:42,28.7,0,0,0
2018-06-14 12:48,28.7,0,0,0
2018-06-14 12:54,28.7,0,0,0
2018-06-14 13:00,28.8,0,0,0
2018-06-14 13:06,28.8,0,0,0
2018-06-14 13:12,28.8,0,0,0
2018-06-14 13:18,28.8,0,0,0
2018-06-14 13:24,28.8,0,0,0
2018-06-14 13:30,28.8,0,0,0
2018-06-14 13:36,28.8,0,0,0
2018-06-14 13:42,28.8,0,0,0
2018-06-14 13:48,28.8,0,0,0
2018-06-14 13:54,28.8,0,0,0
2018-06-14 14:00,28.9,0,0,0
2018-06-14 14:06,28.9,0,0,0
2018-06-14 14:12,28.9,0,0,0
2018-06-14 14:18,28.9,0,0,0
2018-06-14 14:24,28.9,0,0,0
2018-06-14 14:30,28.9,0,0,0
2018-06-14 14:36,28.9,0,0,0
2018-06-14 14:42,28.9,0,0,0
2018-06-14 14:48,29.0,0,0,0
2018-06-14 14:54,29.0,0,0,0
2018-06-14 15:00,29.0,0,0,0
2018-06-14 15:06,29.0,0,0,0
2018-06-14 15:12,29.0,0,0,0
2018-06-14 15:18,29.0,0,0,0
2018-06-14 15:24,28.9,0,0,0
2018-06-14 15:30,28.9,0,0,0
2018-06-14 15:36,28.9,0,0,0
2018-06-14 15:42,28.9,0,0,0
2018-06-14 15:48,28.9,0,0,0
2018-06-14 15:54,28.9,0,0,0
2018-06-14 16:00,28.9,0,0,0
2018-06-14 16:06,28.9,0,0,0
2018-06-14 16:12,28.9,0,0,0
2018-06-14 16:18,28.9,0,0,0
2018-06-14 16:24,29.0,0,0,0
2018-06-14 16:30,29.0,0,0,0
2018-06-14 16:36,29.0,0,0,0
2018-06-14 16:42,29.1,0,0,0
2018-06-14 16:48,29.1,0,0,0
2018-06-14 16:54,29.1,0,0,0
2018-06-14 17:00,29.1,0,0,0
2018-06-14 17:06,29.1,0,0,0
2018-06-14 17:12,29.2,0,0,0
2018-06-14 17:18,29.1,0,0,0
2018-06-14 17:24,29.2,0,0,0
2018-06-14 17:30,29.2,0,0,0
2018-06-14 17:36,29.2,0,0,0
2018-06-14 17:42,29.2,0,0,0
2018-06-14 17:48,29.3,0,0,0
2018-06-14 17:54,29.3,0,0,0
2018-06-14 18:00,29.3,0,0,0
2018-06-14 18:06,29.3,0,0,0
2018-06-14 18:12,29.3,0,0,0
2018-06-14 18:18,29.3,0,0,0
2018-06-14 18:24,29.3,0,0,0
